Customer_ID,RFM_Segment,Cluster_Name,Monetary,Predicted_CLV,CLV_6_Month,Churn_Probability,Customer_Value_Score
CUS000772,Champions,Dormant Veterans,2478299.99,2546762.874456289,1273381.4372281446,0.9995099778293575,28.41477060403752
CUS000140,Champions,Dormant Veterans,2551650.99,2525937.392001267,1262968.6960006335,0.030266492059464672,59.488803710608195
CUS001749,Loyal Customers,Dormant Veterans,2582650.0,2517961.273097813,1258980.6365489066,0.9992164538982458,26.419051890186587
CUS000009,Big Spenders,Mid-Tier Customers,2496300.0,2515107.2574004624,1257553.6287002312,0.9994928252424148,24.410312413702243
CUS001800,Champions,Dormant Veterans,2574730.0,2495937.9889723863,1247968.9944861932,0.1606380925533788,55.5729431018317
CUS002244,Champions,Dormant Veterans,2669750.0,2480598.51731943,1240299.258659715,0.9994864964475036,26.40508131367625
CUS000056,Champions,Dormant Veterans,2440211.0,2477423.1528929537,1238711.5764464769,0.02607088248107579,59.60705091596931
CUS001370,Big Spenders,Lost Low-Value,2500000.0,2460895.659385439,1230447.8296927195,0.9992485407871707,16.409124869587245
CUS000594,Champions,Dormant Veterans,2467475.0,2437116.586024217,1218558.2930121084,0.09201950632236071,57.622260458617305
CUS002775,Champions,Dormant Veterans,2388630.0,2413323.2253920925,1206661.6126960462,0.07015180231432451,58.27455388956261
CUS002849,Loyal Customers,Dormant Veterans,3323114.0,2399979.5419946415,1199989.7709973208,0.9994782888101423,26.392663140917612
CUS001891,Champions,Dormant Veterans,2402579.5,2398024.4521726277,1199012.2260863138,0.13521186132433483,56.32034884123087
CUS002504,Big Spenders,Mid-Tier Customers,2350000.0,2334528.415804561,1167264.2079022806,0.9992485407871707,22.389273890947756
CUS001324,Champions,Dormant Veterans,2555301.0,2331153.8125606338,1165576.9062803169,0.06034133384033517,58.55595998430866
CUS001966,Champions,Dormant Veterans,2455050.0,2321452.5349794147,1160726.2674897073,0.9986329117227128,28.405688678107644
CUS001303,Big Spenders,Dormant Veterans,2362500.0,2312973.6763562337,1156486.8381781168,0.12729989727398577,52.544347171134206
CUS000452,Champions,Mid-Tier Customers,1229000.0,2309490.5842753826,1154745.2921376913,0.02832584984751255,57.5130214364172
CUS002395,Champions,Mid-Tier Customers,2269000.0,2295723.282734253,1147861.6413671265,0.9966007937997637,26.46261041807817
CUS002808,Champions,Dormant Veterans,2428950.0,2295301.0864312383,1147650.5432156192,0.1693598760053729,55.279771629265234
CUS000626,Big Spenders,Mid-Tier Customers,2562750.0,2294810.65192805,1147405.325964025,0.9992485407871707,24.383034643655666
CUS002818,Champions,Dormant Veterans,2600550.0,2260950.2888185764,1130475.1444092882,0.10132140613200538,57.31552957271073
CUS002967,Champions,Dormant Veterans,2284340.0,2256622.656649537,1128311.3283247685,0.9995291239814671,28.36861821125843
CUS001900,Champions,Dormant Veterans,2197809.99,2253549.73761816,1126774.86880908,0.07990435620421743,57.956878520981384
CUS002966,Champions,Dormant Veterans,2239922.5,2247096.762457028,1123548.381228514,0.8539065788428681,34.735798146591556
CUS001801,Big Spenders,Mid-Tier Customers,2070000.0,2240961.028906571,1120480.5144532856,0.9996160463766433,22.36355026070294
CUS001754,Big Spenders,Mid-Tier Customers,2220000.0,2228666.4175766665,1114333.2087883332,0.9995165082429825,20.364605049244567
CUS000171,Champions,Dormant Veterans,2112249.4,2224688.167378809,1112344.0836894044,0.9996498644682347,28.3599794207896
CUS000577,Big Spenders,Mid-Tier Customers,2244375.0,2211281.30415021,1105640.652075105,0.00917822845167791,52.072022422621984
CUS001149,Big Spenders,Lost Low-Value,2224000.0,2207209.965352668,1103604.982676334,0.9991667934112411,20.371725908887612
CUS001222,Big Spenders,Mid-Tier Customers,2200000.0,2195664.848371047,1097832.4241855235,0.9992836227033618,20.3664074124166
CUS000635,Big Spenders,Lost Low-Value,2200000.0,2187321.2299851086,1093660.6149925543,0.999083698947456,18.371094429492114
CUS000573,Champions,Dormant Veterans,2247099.95,2180985.907833814,1090492.953916907,0.9993140865882147,28.363187587102267
CUS002384,Champions,Dormant Veterans,2276699.98,2173898.338535838,1086949.169267919,0.07002438577469035,58.24076522814414
CUS000219,Loyal Customers,Dormant Veterans,2148550.0,2158647.2824329766,1079323.6412164883,0.9995305862093145,26.35318343293633
CUS000072,Champions,Dormant Veterans,2718791.84,2144808.916919267,1072404.4584596334,0.0646499443955073,58.39742882416865
CUS002804,Champions,Dormant Veterans,2193575.0,2143023.3921581125,1071511.6960790562,0.6027486866763531,42.25418606838841
CUS001472,Big Spenders,Mid-Tier Customers,2100000.0,2129802.094628376,1064901.047314188,0.9994310785048838,20.35163738530796
CUS000167,Big Spenders,Mid-Tier Customers,2100000.0,2129802.094628376,1064901.047314188,0.9994310785048838,20.35163738530796
CUS000633,Big Spenders,Lost Low-Value,2060500.0,2128180.7991039343,1064090.3995519672,0.9992722761652902,18.356146766844564
CUS000933,Big Spenders,Mid-Tier Customers,2100000.0,2117710.890766659,1058855.4453833294,0.9994824613302169,20.3481964982758
CUS001394,Loyal Customers,Lost Low-Value,2156000.0,2111442.990390481,1055721.4951952405,0.9995088485133611,20.346420260873487
CUS002154,Champions,Dormant Veterans,2118420.0,2109244.236325373,1054622.1181626865,0.1774938230861867,55.00652562231141
CUS001873,Champions,Dormant Veterans,2110132.0,2101218.021486382,1050609.010743191,0.9989133402260094,28.362679273308512
CUS001488,Champions,Dormant Veterans,2131600.0,2096236.8811987967,1048118.4405993983,0.09730388500602155,57.410180444616486
CUS000590,Champions,Mid-Tier Customers,2003250.0,2078047.6082862804,1039023.8041431402,0.6901118194151159,37.62308506689699
CUS001632,Champions,Dormant Veterans,2167889.75,2075473.9983047468,1037736.9991523734,0.09053643511347333,57.60994230860627
CUS001954,Champions,Dormant Veterans,2064000.0,2068155.2085441856,1034077.6042720928,0.30564200468783825,51.15562551568351
CUS002919,Champions,Dormant Veterans,1999449.99,2059254.0048565825,1029627.0024282912,0.6319943074434287,41.36365814656702
CUS002380,Champions,Dormant Veterans,2107200.0,2056820.1078649522,1028410.0539324761,0.08270238444086858,57.84203349676031
CUS002869,Champions,Dormant Veterans,2082149.8,2056593.1961921444,1028296.5980960722,0.20647844983274807,54.12871588954199
CUS000105,Champions,Dormant Veterans,2060622.91,2052916.3558729477,1026458.1779364739,0.666572310166304,40.32532248619253
CUS003087,Champions,Mid-Tier Customers,1879999.99,2039987.8358884251,1019993.9179442126,0.9996450775440808,26.331108528939605
CUS002732,Loyal Customers,Dormant Veterans,1916233.23,2005002.632144098,1002501.316072049,0.9995871924016019,24.32734927185854
CUS000697,Champions,Dormant Veterans,1965269.25,2004597.5352207392,1002298.7676103696,0.999736670130339,28.322801303486326
CUS003035,Loyal Customers,Lost Low-Value,2002600.0,1999722.9281180338,999861.4640590169,0.9995238192414434,24.328421080116
CUS001203,Champions,Dormant Veterans,1814713.99,1987686.3949339474,993843.1974669737,0.9993364782740892,28.332150495058862
CUS002661,Loyal Customers,Lost Low-Value,1895050.0,1981271.8945767994,990635.9472883997,0.9996657740125813,20.321263971665026
CUS001422,Champions,Dormant Veterans,1947865.0,1967294.818852714,983647.409426357,0.9990018426623598,28.338986259059528
CUS001068,Champions,Dormant Veterans,1944600.0,1957386.5028549456,978693.2514274728,0.1149876329667173,56.8578560566189
CUS001564,Champions,Mid-Tier Customers,1986000.0,1954939.7796677102,977469.8898338551,0.9992961735944325,28.328215483042097
CUS001248,Champions,Mid-Tier Customers,2364600.0,1947041.6284366213,973520.8142183106,0.07136873641941319,56.16479788094428
CUS001550,Big Spenders,Mid-Tier Customers,1880000.0,1941960.3410432742,970980.1705216371,0.990748881058582,24.582595324409652
CUS002724,Champions,Dormant Veterans,1858250.0,1941891.3886497237,970945.6943248619,0.9995000546297511,28.320049285571262
CUS002180,Champions,Dormant Veterans,1859199.97,1927215.067190034,963607.533595017,0.18683319947838384,54.69774944277336
CUS000826,Champions,Dormant Veterans,1889279.97,1919884.737060207,959942.3685301035,0.7860507732213659,36.720070711920194
CUS003018,Loyal Customers,Lost Low-Value,2010880.0,1915569.2292325774,957784.6146162887,0.9993699429161265,26.31981769971677
CUS001377,Big Spenders,Lost Low-Value,1830000.0,1907363.7391369345,953681.8695684673,0.9995770663742104,16.312314998889246
CUS001614,Champions,Mid-Tier Customers,1851000.0,1902862.488608066,951431.244304033,0.018860788067723334,57.73309624847824
CUS001507,Champions,Dormant Veterans,730249.99,1902227.549468534,951113.774734267,0.9995052597252998,28.31366235642106
CUS001259,Champions,Dormant Veterans,1960500.0,1898614.654663107,949307.3273315534,0.9995389631040396,26.31208370689071
CUS002837,Champions,Dormant Veterans,1878120.0,1897273.7778746537,948636.8889373268,0.14748499822122205,55.87349201558864
CUS000721,Champions,Dormant Veterans,1895874.94,1888981.7754429656,944490.8877214828,0.055035819233603234,58.645664797944704
CUS002607,Champions,Mid-Tier Customers,1903400.0,1880231.800974659,940115.9004873295,0.041004629030801126,59.06522597411623
CUS002016,Champions,Dormant Veterans,1887399.24,1878792.369913621,939396.1849568106,0.2681781497646405,52.249794232464055
CUS000769,Champions,Dormant Veterans,1779050.0,1876676.1828766828,938338.0914383414,0.9989753665577927,28.325545297712885
CUS001240,Loyal Customers,Lost Low-Value,1912500.0,1865097.6717944844,932548.8358972422,0.9995389631040396,22.30681853775248
CUS002824,Champions,Dormant Veterans,1847447.5,1842839.627052233,921419.8135261165,0.45430359412095433,46.660383100094805
CUS003062,Champions,Dormant Veterans,1732300.0,1824195.316732933,912097.6583664665,0.9988462579545616,28.32117435799969
CUS001266,Big Spenders,Mid-Tier Customers,1782500.0,1811872.177539038,905936.088769519,0.9827853021077235,22.801067196506146
CUS001491,Big Spenders,Lost Low-Value,1746500.0,1810937.8253644893,905468.9126822447,0.9993733318399951,20.30327952753683
CUS002712,Big Spenders,Lost Low-Value,1871580.0,1794889.1718865433,897444.5859432716,0.9995770663742104,18.294646415095663
CUS003081,Big Spenders,Lost Low-Value,1710000.0,1794459.877603528,897229.938801764,0.9995770663742104,20.294578977432224
CUS003088,Champions,Dormant Veterans,1751700.0,1790902.5596654085,895451.2798327042,0.9996649761525603,28.29138286646094
CUS002192,Big Spenders,Mid-Tier Customers,1793750.0,1763750.1197994053,881875.0598997027,0.9273519307714092,28.45650886221592
CUS000774,Champions,Mid-Tier Customers,1757650.0,1754230.5559969363,877115.2779984681,0.7956071672888506,34.40735634230622
CUS001462,Champions,Dormant Veterans,1591575.0,1753022.2271747156,876511.1135873578,0.12019024374302352,56.669674232800276
CUS002182,Champions,Dormant Veterans,1705355.0,1742308.8199933695,871154.4099966848,0.9986174770284255,28.31517426948337
CUS001273,Champions,Dormant Veterans,1768605.0,1728275.0482108884,864137.5241054442,0.28766284804266146,51.64160857958351
CUS001562,Champions,Dormant Veterans,1758250.0,1727150.122948178,863575.061474089,0.7573351664361458,37.551262313729296
CUS002164,Loyal Customers,Lost Low-Value,1773920.0,1721748.7024066134,860874.3512033067,0.9995485128817658,24.28401341341574
CUS002075,Loyal Customers,Dormant Veterans,1754750.0,1721632.3454029975,860816.1727014987,0.9992757269456992,26.2921787130236
CUS002574,Champions,Dormant Veterans,1750399.82,1718887.7699853578,859443.8849926789,0.9991433278548967,28.295719541517208
CUS000018,Champions,Dormant Veterans,1777800.0,1716223.4103340174,858111.7051670087,0.9995493796441485,28.283119444671126
CUS001697,Champions,Dormant Veterans,1678000.0,1714602.8751347372,857301.4375673686,0.1265866741310471,56.47174604085213
CUS001279,Champions,Dormant Veterans,1744995.0,1705138.941921247,852569.4709606235,0.998941330158221,28.299619674636944
CUS001471,Champions,Dormant Veterans,1691345.0,1704366.7200065965,852183.3600032983,0.9991132526172962,28.294340692839768
CUS001145,Big Spenders,Lost Low-Value,1648000.0,1687490.3560466624,843745.1780233312,0.9993733318399951,20.28388721504282
CUS002819,Big Spenders,Loyal High-Value,1650000.0,1686355.7012994399,843177.8506497199,0.006203565999983314,54.07880194779274
CUS001572,Champions,Dormant Veterans,1712775.0,1683035.119261108,841517.559630554,0.0705250719448993,58.14863514057021
CUS001783,Champions,Dormant Veterans,1757750.0,1682998.0309412852,841499.0154706426,0.9992674681558383,28.286357428053034
CUS002269,Champions,Dormant Veterans,1619265.0,1682721.8895296643,841360.9447648322,0.999359031995024,28.283567133935986
CUS002494,Champions,Dormant Veterans,1703150.0,1670323.7423666704,835161.8711833352,0.15583360641539123,55.58738228145508
CUS001728,Big Spenders,Lost Low-Value,1796000.0,1669087.0961095402,834543.5480547701,0.9994612132336327,22.278359812652802
CUS001314,Big Spenders,Mid-Tier Customers,1640250.0,1658042.778494473,829021.3892472365,0.999461216657588,24.27662476259453
CUS002842,Champions,Dormant Veterans,1605390.0,1654849.9458958528,827424.9729479264,0.7146843856414083,38.819428132312126
CUS001092,Champions,Mid-Tier Customers,1715760.0,1652420.267241663,826210.1336208315,0.9993588318470886,28.2788130689151
CUS000128,Champions,Dormant Veterans,1762500.0,1651460.2960971317,825730.1480485658,0.2846213725989715,49.72078604488392
CUS002083,Champions,Dormant Veterans,1716770.0,1638329.033651868,819164.516825934,0.9987626260501251,28.2944856566994
CUS001201,Champions,Dormant Veterans,1637800.0,1634669.3055094387,817334.6527547194,0.9996188567882266,28.268223829358433
CUS001456,Champions,Dormant Veterans,1627700.0,1631292.650557115,815646.3252785575,0.9994128032357755,28.273874998585768
CUS001693,Champions,Dormant Veterans,1602750.0,1628815.679893,814407.8399465,0.9995872032838004,28.268253890835897
CUS001645,Big Spenders,Lost Low-Value,1600000.0,1627777.4659583624,813888.7329791812,0.9993733318399951,16.27450694154745
CUS002501,Champions,Dormant Veterans,1583908.97,1626890.6847576338,813445.3423788169,0.22812584158822305,53.41179234500427
CUS001063,Champions,Dormant Veterans,1539000.0,1626037.5086490796,813018.7543245398,0.06647271215500854,58.26125220291456
CUS001405,Loyal Customers,Mid-Tier Customers,1121566.5,1621459.0205905237,810729.5102952619,0.9994581961724055,24.27096844957507
CUS000082,Loyal Customers,Dormant Veterans,1422690.0,1620043.7612046907,810021.8806023453,0.9994786964425257,26.270131118953053
CUS002379,Champions,Dormant Veterans,1835499.99,1619283.837833145,809641.9189165725,0.9996651334559882,28.264418632497375
CUS002254,Champions,Dormant Veterans,1516999.99,1598985.8018580568,799492.9009290284,0.9995765118585114,28.263888670247496
CUS002223,Big Spenders,Loyal High-Value,1600000.0,1594823.7457143925,797411.8728571963,0.006203565999983314,54.06442323030504
CUS001573,Loyal Customers,Lost Low-Value,1643500.0,1588351.8439836593,794175.9219918296,0.9994612132336327,22.26567714489817
CUS002067,Champions,Dormant Veterans,1584740.0,1575116.8668526888,787558.4334263444,0.9992752228193018,28.269177780180602
CUS000950,Champions,Dormant Veterans,1538800.0,1572856.8467883219,786428.4233941609,0.6058286283192954,40.0722205895527
CUS002546,Champions,Mid-Tier Customers,1522949.0,1567398.4769839738,783699.2384919869,0.048229889999466334,58.79932528606621
CUS001819,Champions,Dormant Veterans,1570000.0,1564896.911682796,782448.455841398,0.8179340910121449,33.70780628581524
CUS000310,Champions,Dormant Veterans,1531559.99,1561957.2399242115,780978.6199621058,0.9993381105741415,28.265223907120426
CUS001727,Champions,Loyal High-Value,1572800.0,1560233.4305320634,780116.7152660317,0.9992369582706305,26.267987683712978
CUS000246,Champions,Dormant Veterans,1507850.0,1559121.655137693,779560.8275688465,0.24196049328417196,50.986106984964486
CUS002549,Loyal Customers,Lost Low-Value,1502090.0,1537246.8266974275,768623.4133487138,0.9994717963525898,24.257331585053958
CUS000695,Champions,Mid-Tier Customers,1592300.0,1533851.6703303428,766925.8351651714,0.17001454308031036,55.14051583949646
CUS001396,Loyal Customers,Dormant Veterans,1564260.0,1527878.9841538768,763939.4920769384,0.9992514778020841,26.262469551013215
CUS000606,Champions,Dormant Veterans,1968849.0,1500354.8043294959,750177.4021647479,0.06339417604474777,58.33386484157565
CUS002912,Big Spenders,Mid-Tier Customers,1567499.65,1490766.5967657168,745383.2983828584,0.999461216657588,22.250347415583576
CUS001389,Big Spenders,Mid-Tier Customers,1545000.0,1480492.6695792312,740246.3347896156,0.999461216657588,24.248733488561484
CUS001552,Champions,Dormant Veterans,1484725.0,1477198.6484944574,738599.3242472287,0.9996286816925724,28.243192081086228
CUS001831,Champions,Mid-Tier Customers,1475399.97,1470137.3273828006,735068.6636914003,0.6426108854557118,38.952616708145044
CUS000758,Champions,Dormant Veterans,1530025.0,1469660.430147681,734830.2150738405,0.12093491680377084,56.60282085211155
CUS000964,Champions,Mid-Tier Customers,1452250.0,1466400.6420513166,733200.3210256583,0.999269222518442,28.252279601891846
CUS001824,Loyal Customers,Lost Low-Value,1391300.0,1464418.797934413,732209.3989672065,0.9993733318399951,24.24884499516304
CUS003000,Loyal Customers,Lost Low-Value,1495530.0,1462258.8364231584,731129.4182115792,0.9996100659983291,26.241403662942133
CUS000784,Champions,Dormant Veterans,1461500.0,1457768.1408055418,728884.0704027709,0.999539804591177,28.24280606361777
CUS001061,Champions,Dormant Veterans,1637909.0,1457306.0738623987,728653.0369311994,0.9990944414662866,28.256094371457262
CUS000869,Big Spenders,Mid-Tier Customers,1520000.0,1447317.2875047454,723658.6437523727,0.9993000249319153,24.248357733122553
CUS000114,Champions,Dormant Veterans,1480400.0,1445859.5192016528,722929.7596008264,0.06840278828981287,58.17504583215878
CUS001885,Loyal Customers,Dormant Veterans,1450609.99,1432101.418207871,716050.7091039355,0.9995562999640054,26.238279227471732
CUS000821,Loyal Customers,Dormant Veterans,1474750.0,1431839.0398062642,715919.5199031321,0.9994398977585537,26.241730076719428
CUS000401,Champions,Dormant Veterans,1455201.67,1429169.6503004401,714584.8251502201,0.9995830518881077,28.237016119526494
CUS001780,Champions,Dormant Veterans,1362250.0,1422268.9000777183,711134.4500388592,0.20352809429635316,54.117580811247436
CUS000923,Loyal Customers,Lost Low-Value,1458225.0,1408873.2434422905,704436.6217211452,0.9995130750898247,24.235927069218118
CUS001467,Champions,Dormant Veterans,1451324.0,1407471.770429534,703735.885214767,0.9995556240798592,28.234430442694382
CUS001804,Champions,Dormant Veterans,1329824.99,1405590.4368231436,702795.2184115718,0.09037483858141776,57.509558469720425
CUS002525,Loyal Customers,Lost Low-Value,1386000.0,1402317.9106294191,701158.9553147096,0.999539788466696,24.234095893360003
CUS001520,Champions,Dormant Veterans,1389400.0,1397925.9491894203,698962.9745947102,0.198194956423258,54.273750923235816
CUS000965,Loyal Customers,Dormant Veterans,1413335.0,1395865.5770720784,697932.7885360392,0.9994423898778036,26.236004256585744
CUS001119,Champions,Dormant Veterans,1434399.99,1392276.327998866,696138.163999433,0.9995695688317637,28.231625054297194
CUS001557,Big Spenders,Lost Low-Value,1411000.0,1384443.5559835113,692221.7779917556,0.9993733318399951,16.236281717096134
CUS000115,Champions,Dormant Veterans,1399900.0,1375986.8106006414,687993.4053003207,0.34736560369003255,49.795185094919646
CUS000847,Champions,Mid-Tier Customers,1399500.0,1366716.0734174529,683358.0367087264,0.0631443997574619,56.32036487658222
CUS001558,Champions,Dormant Veterans,1375900.0,1363350.490557462,681675.245278731,0.9995499367620778,28.227670068408
CUS000451,Big Spenders,Mid-Tier Customers,1377690.0,1361777.5951709005,680888.7975854502,0.9123821646922508,28.842456145009482
CUS002568,Champions,Mid-Tier Customers,1396250.0,1353562.7686142933,676781.3843071467,0.101970234757828,55.15352357929633
CUS002955,Champions,Dormant Veterans,1345850.0,1348131.8220129823,674065.9110064912,0.9993401222832196,28.23157380835297
CUS001661,Champions,Dormant Veterans,1547250.0,1346090.5777878435,673045.2888939218,0.7123018738271557,38.84240060381395
CUS001098,Loyal Customers,Lost Low-Value,1301500.0,1337303.3013505137,668651.6506752569,0.9994129753087159,22.227687169703543
CUS000942,Champions,Mid-Tier Customers,1428000.0,1335541.5682054076,667770.7841027038,0.9996079789420762,26.221560310763106
CUS001945,Champions,Dormant Veterans,1271650.0,1327832.5669547045,663916.2834773522,0.28001746343023626,51.80806477226301
CUS002861,Champions,Dormant Veterans,1382104.99,1327524.873854028,663762.436927014,0.13227067994062583,56.240419941567914
CUS000155,Loyal Customers,Dormant Veterans,1309274.75,1326921.460933677,663460.7304668385,0.9997332643420955,26.216447619634817
CUS001078,Big Spenders,Lost Low-Value,1380000.0,1326888.6390894232,663444.3195447116,0.999461216657588,16.224603894199944
CUS002565,Big Spenders,Lost Low-Value,1491000.0,1324432.8927617334,662216.4463808667,0.9995770663742104,20.220742630514483
CUS000693,Big Spenders,Lost Low-Value,1262500.0,1320981.3499078637,660490.6749539318,0.9993293949183487,18.22763057273429
CUS000878,Champions,Mid-Tier Customers,1219660.0,1310798.3131904178,655399.1565952089,0.12454692344216275,56.469505067944404
CUS002591,Champions,Dormant Veterans,1300550.0,1308536.5953166885,654268.2976583443,0.9993577657352181,28.224824506816475
CUS001336,Champions,Dormant Veterans,1368774.91,1307510.9351924702,653755.4675962351,0.9996054976108544,28.21723143001773
CUS001038,Champions,Mid-Tier Customers,1188250.0,1299769.9176408476,649884.9588204238,0.4846568090556267,43.66447605339164
CUS001040,Loyal Customers,Lost Low-Value,1323000.0,1299454.885473692,649727.442736846,0.999549037193712,20.217659720974716
CUS003109,Big Spenders,Lost Low-Value,1350000.0,1299304.0133282759,649652.0066641379,0.9996363872607668,20.215015518519422
CUS001055,Champions,Dormant Veterans,1333674.93,1298727.2509018846,649363.6254509423,0.9994791983693053,28.219640581889465
CUS001368,Champions,Dormant Veterans,1371500.0,1293512.0827042626,646756.0413521313,0.9994983287417211,28.21824742207661
CUS002643,Champions,Dormant Veterans,1311500.0,1293496.403686586,646748.201843293,0.24314823389044482,52.90874780460442
CUS000276,Champions,Dormant Veterans,1337790.0,1292493.3113626002,646246.6556813001,0.999492183478096,28.21827174161174
CUS002974,Loyal Customers,Dormant Veterans,1403750.0,1287075.6375738299,643537.8187869149,0.9994132757324057,26.219787913821534
CUS000890,Big Spenders,Lost Low-Value,1263500.0,1280194.9866460306,640097.4933230153,0.9995743403617363,20.21387509629994
CUS002583,Champions,Mid-Tier Customers,1195400.0,1275913.693500133,637956.8467500665,0.7460970548814289,35.817521114118925
CUS000572,Champions,Dormant Veterans,1576954.98,1272933.7888596654,636466.8944298327,0.999791043419418,28.20623334597736
CUS002166,Big Spenders,Mid-Tier Customers,1237500.0,1270315.8638349755,635157.9319174878,0.02802060987314204,53.35893510359363
CUS003026,Loyal Customers,Lost Low-Value,1338500.0,1268823.554994267,634411.7774971335,0.9993981139408928,22.217375555375327
CUS001748,Champions,Dormant Veterans,1295674.96,1267965.9161323733,633982.9580661866,0.9993273037624796,28.21936513458948
CUS000710,Big Spenders,Mid-Tier Customers,1066250.0,1266113.6578548562,633056.8289274281,0.5678210073785831,39.164263055610704
CUS001386,Champions,Dormant Veterans,1215600.0,1265887.2080188124,632943.6040094062,0.05940838325663137,58.41660620635707
CUS000809,Big Spenders,Mid-Tier Customers,1250000.0,1265444.1473408812,632722.0736704406,0.999610888957621,18.2104614351066
CUS000184,Champions,Dormant Veterans,1292969.96,1265029.1862486957,632514.5931243479,0.16190755315472238,55.341496323125206
CUS001794,Champions,Dormant Veterans,1237900.0,1261116.6107114144,630558.3053557072,0.7622976005888223,37.32918027521038
CUS001284,Big Spenders,Lost Low-Value,1323250.0,1260712.8041017582,630356.4020508791,0.999461216657588,16.214208359332165
CUS001508,Champions,Mid-Tier Customers,1195594.0,1251682.4650518273,625841.2325259136,0.9995507384411274,26.210104133555927
CUS001183,Big Spenders,Mid-Tier Customers,1300000.0,1245353.0200366036,622676.5100183018,0.999461216657588,20.211795497131927
CUS000046,Champions,Dormant Veterans,1171650.99,1231960.062964404,615980.031482202,0.9995398847430587,28.20733156041592
CUS001140,Big Spenders,Lost Low-Value,1254400.0,1230763.3976131652,615381.6988065826,0.9991446266164608,14.21900132054299
CUS000124,Big Spenders,Mid-Tier Customers,1180000.0,1228401.3452883693,614200.6726441847,0.9864744566007387,22.598735367180474
CUS001224,Champions,Dormant Veterans,1188650.0,1212659.7640021238,606329.8820010619,0.3306332166248481,50.27149972788756
CUS000213,Champions,Dormant Veterans,1186250.0,1209059.7160587078,604529.8580293539,0.6546934457388456,40.549127324407785
CUS002969,Big Spenders,Lost Low-Value,1106350.0,1204960.6877923459,602480.3438961729,0.9993293949183487,18.209404934347866
CUS001635,Champions,Dormant Veterans,1184098.97,1203737.1662812212,601868.5831406106,0.9993956326586376,28.207225599645152
CUS001964,Champions,Dormant Veterans,1247250.0,1200322.9576675335,600161.4788337668,0.999461489918133,28.20471354522478
CUS001187,Champions,Dormant Veterans,1211289.58,1199627.3124175365,599813.6562087683,0.14889057898475241,55.72173159459823
CUS002260,Champions,Dormant Veterans,1151619.92,1197448.521368777,598724.2606843885,0.9994761015949675,28.203823650896545
CUS002174,Big Spenders,Mid-Tier Customers,1240000.0,1195200.6318935743,597600.3159467871,0.005491413329140388,54.02301117883256
CUS000273,Big Spenders,Lost Low-Value,1169850.0,1185021.4247521786,592510.7123760893,0.9993293949183487,22.20627268366738
CUS002999,Champions,Dormant Veterans,1211591.0,1178224.4993012862,589112.2496506431,0.7223087844131436,38.51582327258281
CUS001310,Champions,Dormant Veterans,1175200.0,1172344.0135849125,586172.0067924563,0.8376392317284362,35.05498609002658
CUS001968,Champions,Mid-Tier Customers,1207055.0,1169658.6382484233,584829.3191242117,0.0384363121277824,59.030651833532275
CUS001594,Champions,Dormant Veterans,1155500.0,1169148.2757522666,584574.1378761333,0.21133011580474947,53.84375755058737
CUS000079,Champions,Dormant Veterans,1196760.0,1168781.3637714614,584390.6818857307,0.9991106239575694,28.210284667949686
CUS000274,Big Spenders,Mid-Tier Customers,1145000.0,1166925.540510213,583462.7702551065,0.999610888957621,18.194985187430625
CUS001862,Big Spenders,Lost Low-Value,1128000.0,1164561.3406203103,582280.6703101551,0.9993293949183487,16.20305861741449
CUS001683,Champions,Mid-Tier Customers,1169998.95,1163517.584017639,581758.7920088195,0.9996678990261625,28.19273953088202
CUS001850,Champions,Mid-Tier Customers,1170500.0,1160271.4155566455,580135.7077783227,0.02868040849144529,59.321854307646916
CUS001380,Champions,Dormant Veterans,1155154.95,1159866.7934529255,579933.3967264628,0.31330282652449937,50.78311820473442
CUS002921,Big Spenders,Lost Low-Value,1178900.0,1159649.4206265255,579824.7103132628,0.999394534945192,22.200332805105198
CUS001252,Champions,Dormant Veterans,1112749.69,1156734.1878188492,578367.0939094246,0.5857907978182533,42.60798696618325
CUS002685,Big Spenders,Mid-Tier Customers,1107000.0,1154246.5031813718,577123.2515906859,0.3963770140941383,44.290009688543876
CUS001258,Champions,Dormant Veterans,827499.59,1151438.445532166,575719.222766083,0.5882307305186391,42.53395707918058
CUS002288,Loyal Customers,Dormant Veterans,1161000.0,1151358.8592589607,575679.4296294803,0.9994867460802376,24.196264110157497
CUS002766,Loyal Customers,Dormant Veterans,1090180.0,1149091.3916415197,574545.6958207599,0.999424693161094,24.197769502170647
CUS000133,Champions,Dormant Veterans,1087249.95,1145742.9674496958,572871.4837248479,0.5374102596280276,44.05767650557507
CUS000241,Big Spenders,Lost Low-Value,1130000.0,1144910.2667659319,572455.1333829659,0.9994234379562961,22.197150347116978
CUS001841,Champions,Dormant Veterans,1109000.0,1136808.416264357,568404.2081321785,0.591649727386989,42.42908894781266
CUS002659,Champions,Dormant Veterans,1090975.0,1132550.6428580515,566275.3214290257,0.9996647473582995,28.187969496789382
CUS000623,Big Spenders,Dormant Veterans,1134099.98,1123905.4858092722,561952.7429046361,0.9993293949183487,24.19667200580096
CUS002464,Champions,Mid-Tier Customers,1209344.98,1122278.6432670231,561139.3216335116,0.5110931091817466,42.84350501786906
CUS000569,Champions,Dormant Veterans,1172389.99,1117602.3614340648,558801.1807170324,0.10386188236655408,57.0597072271232
