Customer_ID,RFM_Segment,Monetary,Frequency,Recency,Churn_Probability,Churn_Risk_Level,Predicted_CLV
CUS003015,Loyal Customers,535245.0,3,1264,0.9995499077456885,Critical,466262.58308078453
CUS001795,Big Spenders,862998.3,2,573,0.9995498185261913,Critical,962651.5826021871
CUS000018,Champions,1777800.0,11,218,0.9995493796441485,Critical,1716223.4103340174
CUS000550,Loyal Customers,764400.0,4,1070,0.9995491612440256,Critical,816052.881124098
CUS001040,Loyal Customers,1323000.0,5,1824,0.999549037193712,Critical,1299454.885473692
CUS002164,Loyal Customers,1773920.0,12,1329,0.9995485128817658,Critical,1721748.7024066134
CUS002411,Loyal Customers,427280.0,12,1574,0.9995483145191661,Critical,452978.69180426415
CUS002459,Loyal Customers,439500.0,12,986,0.9995483058706636,Critical,460321.59048504784
CUS001345,Lost,111000.0,1,2061,0.9995472110390929,Critical,117611.33470699146
CUS000284,About to Sleep,177750.0,2,225,0.9995472110390929,Critical,152823.78429991825
CUS001999,At Risk,146300.0,2,2041,0.9995472110390929,Critical,143991.52987254685
CUS002023,Champions,383250.0,5,229,0.9995472110390929,Critical,397864.03674533655
CUS001408,Loyal Customers,628150.0,10,966,0.9995468103993483,Critical,602540.863520206
CUS002387,Champions,291050.0,5,334,0.9995457883904806,Critical,295894.397960991
CUS000752,At Risk,103500.0,2,1391,0.9995457789599155,Critical,114878.79112592527
CUS001895,At Risk,102400.0,2,1255,0.9995457789599155,Critical,115275.2040021783
CUS002956,About to Sleep,132750.0,4,1062,0.9995457789599155,Critical,140391.71894262917
CUS001199,At Risk,162250.0,3,1544,0.9995457789599155,Critical,153065.04060474472
CUS001190,At Risk,115250.0,3,1216,0.9995457789599155,Critical,116646.60735096724
CUS000102,At Risk,120750.0,4,1337,0.9995457789599155,Critical,122158.88122348808
CUS000139,At Risk,144750.0,3,1132,0.9995457789599155,Critical,134032.67293352637
CUS002064,At Risk,162000.0,5,1524,0.9995457789599155,Critical,159080.69763672314
CUS001706,At Risk,111000.0,2,1215,0.9995457789599155,Critical,121430.22868422938
CUS002096,About to Sleep,121960.0,5,462,0.9995457789599155,Critical,130091.55485965339
CUS002251,About to Sleep,108499.99,3,789,0.9995457789599155,Critical,116713.43950092075
CUS000524,Loyal Customers,216250.0,4,925,0.9995457789599155,Critical,239053.22396554027
CUS001630,At Risk,120250.0,5,1160,0.9995457789599155,Critical,127000.9135889517
CUS002273,About to Sleep,133699.99,4,414,0.9995457789599155,Critical,132410.2496392804
CUS002316,About to Sleep,180000.0,4,418,0.9995457789599155,Critical,162288.2327848323
CUS002699,At Risk,110000.0,3,1597,0.9995457789599155,Critical,109270.51563468795
CUS002796,About to Sleep,193010.0,4,775,0.9995457789599155,Critical,170145.0590144462
CUS002844,About to Sleep,105500.0,2,571,0.9995457789599155,Critical,117205.68152314356
CUS002653,At Risk,214450.0,5,1650,0.9995457789599155,Critical,187563.09881993773
CUS002689,At Risk,103500.0,2,1344,0.9995457789599155,Critical,114878.79112592527
CUS002726,About to Sleep,127249.92,3,205,0.9995457789599155,Critical,128549.54837586373
CUS001053,At Risk,109500.0,2,1438,0.9995457789599155,Critical,121033.81580797635
CUS001005,At Risk,158500.0,5,1400,0.9995457789599155,Critical,150223.65680012322
CUS000161,At Risk,172250.0,3,1564,0.9995457789599155,Critical,155808.6710669111
CUS002706,At Risk,129000.0,5,1165,0.9995457789599155,Critical,139709.9649300292
CUS003006,At Risk,178100.0,4,1666,0.9995457789599155,Critical,161649.2312684448
CUS001269,At Risk,192500.0,4,1487,0.9995457789599155,Critical,169070.5349330899
CUS000045,About to Sleep,198250.0,5,403,0.9995457789599155,Critical,172477.17325197376
CUS000019,About to Sleep,125250.0,3,764,0.9995457789599155,Critical,122849.30308776732
CUS001247,About to Sleep,150250.0,3,1051,0.9995457789599155,Critical,142728.59862255421
CUS000048,At Risk,109250.0,2,1748,0.9995457789599155,Critical,118856.86401037
CUS002816,At Risk,116000.0,3,1407,0.9995457789599155,Critical,118452.26043099504
CUS001099,At Risk,111250.0,2,1262,0.9995457789599155,Critical,121033.81580797635
CUS001337,At Risk,103550.0,2,1761,0.9995457789599155,Critical,114878.79112592527
CUS001076,At Risk,131500.0,3,1649,0.9995457789599155,Critical,128549.54837586373
CUS002832,At Risk,114480.0,2,1379,0.9995457789599155,Critical,121430.22868422938
CUS000265,About to Sleep,108500.0,4,798,0.9995457789599155,Critical,117629.06404126399
CUS002795,About to Sleep,149000.0,4,188,0.9995457789599155,Critical,143121.63772798
CUS000324,At Risk,124500.0,4,1322,0.9995457789599155,Critical,125309.93200798972
CUS001589,About to Sleep,142000.0,5,442,0.9995457789599155,Critical,145431.7712816076
CUS002431,At Risk,190000.0,5,1198,0.9995457789599155,Critical,165707.54008058988
CUS000362,At Risk,158750.0,4,1708,0.9995457789599155,Critical,147631.4673187357
CUS002407,About to Sleep,154400.0,5,1049,0.9995457789599155,Critical,150388.47514613706
CUS000367,Champions,224500.0,5,431,0.9995457789599155,Critical,265584.6135297117
CUS000436,At Risk,171750.0,4,1357,0.9995457789599155,Critical,160857.66958829775
CUS002555,About to Sleep,106930.0,4,1008,0.9995457789599155,Critical,115432.92456812703
CUS001530,At Risk,124250.0,4,1398,0.9995457789599155,Critical,125309.93200798972
CUS001448,About to Sleep,101250.0,2,253,0.9995457789599155,Critical,114878.79112592527
CUS002624,About to Sleep,111699.98,4,391,0.9995457789599155,Critical,119579.78507714976
CUS000409,About to Sleep,144000.0,4,453,0.9995457789599155,Critical,141296.59300739632
CUS002573,About to Sleep,146500.0,4,602,0.9995457789599155,Critical,140344.9404676331
CUS002644,At Risk,172750.0,3,1179,0.9995457789599155,Critical,160920.37303561714
CUS002495,At Risk,102000.0,2,1683,0.9995457789599155,Critical,114878.79112592527
CUS002884,At Risk,105000.0,2,1291,0.9995457789599155,Critical,117205.68152314356
CUS000091,At Risk,166500.0,3,1077,0.9995457789599155,Critical,150842.3951686445
CUS001790,About to Sleep,172700.0,3,739,0.9995457789599155,Critical,160410.57253129486
CUS002265,About to Sleep,134000.0,4,538,0.9995457789599155,Critical,132998.00419479312
CUS002053,At Risk,101000.0,3,1287,0.9995457789599155,Critical,111864.79562511767
CUS002080,At Risk,168500.0,5,1115,0.9995457789599155,Critical,159882.20041296826
CUS002037,At Risk,102250.0,3,1631,0.9995457789599155,Critical,115117.84467820832
CUS001778,About to Sleep,151750.0,3,433,0.9995457789599155,Critical,141656.74993630327
CUS002145,About to Sleep,212750.0,4,720,0.9995457789599155,Critical,185092.47367417498
CUS001998,About to Sleep,106299.99,3,625,0.9995457789599155,Critical,116356.39660968346
CUS000646,At Risk,112000.0,2,1547,0.9995457789599155,Critical,121033.81580797635
CUS000827,At Risk,156500.0,3,1219,0.9995457789599155,Critical,143246.43186862476
CUS001178,About to Sleep,195500.0,4,420,0.9995457789599155,Critical,170083.8495486497
CUS002927,At Risk,111750.0,2,1152,0.9995457789599155,Critical,121033.81580797635
CUS001711,At Risk,100250.0,4,1399,0.9995457789599155,Critical,113627.2714880992
CUS001668,Loyal Customers,277999.9,5,629,0.9995457789599155,Critical,293856.70344250876
CUS001708,At Risk,101400.0,3,1572,0.9995457789599155,Critical,111864.79562511767
CUS002228,About to Sleep,136400.0,4,575,0.9995457789599155,Critical,137915.18426895357
CUS001333,About to Sleep,167300.0,3,189,0.9995457789599155,Critical,153409.80627254758
CUS000216,About to Sleep,121250.0,4,820,0.9995457789599155,Critical,121571.1266679754
CUS000971,At Risk,199599.0,4,1139,0.9995457789599155,Critical,176311.6582995878
CUS002392,At Risk,120750.0,3,1336,0.9995457789599155,Critical,121580.42877481984
CUS000439,About to Sleep,154000.0,5,776,0.9995457789599155,Critical,150388.47514613706
CUS002402,About to Sleep,149000.0,4,486,0.9995457789599155,Critical,141315.98464795217
CUS000907,At Risk,165000.0,5,1299,0.9995457789599155,Critical,159882.20041296826
CUS000932,Loyal Customers,280925.0,5,1125,0.9995457789599155,Critical,287085.81733648235
CUS001390,About to Sleep,126100.0,4,558,0.9995457789599155,Critical,126970.15838255953
CUS000984,At Risk,198550.0,5,1286,0.9995457789599155,Critical,172477.17325197376
CUS000039,About to Sleep,135000.0,3,387,0.9995456597856065,Critical,126213.83077693556
CUS002789,At Risk,141000.0,3,1919,0.9995456597856065,Critical,133813.22566881595
CUS000185,About to Sleep,163499.99,5,503,0.9995456597856065,Critical,157488.79277742773
CUS002673,At Risk,137900.0,3,1907,0.9995456597856065,Critical,131916.75727857614
CUS001050,At Risk,166000.0,5,1245,0.9995456597856065,Critical,157488.79277742773
CUS001404,At Risk,167000.0,3,1933,0.9995456597856065,Critical,156001.4279823695
CUS002502,At Risk,185500.0,5,1947,0.9995456597856065,Critical,166784.94944917018
CUS000862,At Risk,185795.0,4,1753,0.9995456597856065,Critical,159188.3454662397
CUS002165,At Risk,154560.0,4,1728,0.9995456597856065,Critical,142864.3377620365
CUS000723,At Risk,123500.0,3,1485,0.9995456597856065,Critical,127961.0050564734
CUS000084,About to Sleep,121500.0,3,226,0.9995456597856065,Critical,114468.26206940445
CUS001902,Loyal Customers,276100.0,5,1607,0.9995456597856065,Critical,301793.781021885
CUS002152,About to Sleep,175625.0,4,699,0.9995456597856065,Critical,159767.0524922847
CUS000795,At Risk,155500.0,3,1746,0.9995456597856065,Critical,142725.19455143428
CUS000995,About to Sleep,132499.93,4,720,0.9995456597856065,Critical,134215.90271930821
CUS000976,About to Sleep,102250.0,3,199,0.9995456597856065,Critical,112933.12439220899
CUS000388,About to Sleep,141250.0,4,531,0.9995456597856065,Critical,138704.63566335247
CUS000376,About to Sleep,169250.0,4,444,0.9995456597856065,Critical,157830.24706565274
CUS001512,At Risk,110950.0,2,1952,0.9995456597856065,Critical,123235.88176425722
CUS000979,At Risk,121771.43,3,1833,0.9995456597856065,Critical,121385.61711813831
CUS000325,About to Sleep,140250.0,4,344,0.9995456597856065,Critical,140344.9404676331
CUS000275,At Risk,133200.0,3,1294,0.9995456597856065,Critical,124408.17769690776
CUS000617,About to Sleep,109250.0,3,517,0.9995456597856065,Critical,120871.82025190703
CUS001937,At Risk,197700.0,5,1609,0.9995456597856065,Critical,172265.82322024493
CUS002076,About to Sleep,174750.0,5,707,0.9995456597856065,Critical,166784.94944917018
CUS000787,At Risk,114000.0,3,2008,0.9995456597856065,Critical,120336.24283145604
CUS000717,Loyal Customers,5508150.0,12,994,0.9995451445325306,Critical,5574984.4986337675
CUS001952,Big Spenders,5282000.0,1,1499,0.9995441231193785,Critical,5266706.380233165
CUS001742,Champions,805550.0,19,320,0.9995438800311593,Critical,863418.6582983739
CUS002813,Champions,10784849.6,22,196,0.9995425351264262,Critical,10736091.215033468
CUS001939,Champions,680125.0,11,432,0.9995420227416724,Critical,635893.6913750326
CUS002187,Champions,7962599.99,8,264,0.999540671685806,Critical,7941757.358907656
CUS000046,Champions,1171650.99,14,188,0.9995398847430587,Critical,1231960.062964404
CUS000784,Champions,1461500.0,7,338,0.999539804591177,Critical,1457768.1408055418
CUS002525,Loyal Customers,1386000.0,8,1252,0.999539788466696,Critical,1402317.9106294191
CUS000663,Loyal Customers,902855.0,8,902,0.9995391715798738,Critical,909797.014372906
CUS001240,Loyal Customers,1912500.0,5,1131,0.9995389631040396,Critical,1865097.6717944844
CUS001259,Champions,1960500.0,5,232,0.9995389631040396,Critical,1898614.654663107
CUS000814,Lost,210000.0,1,1917,0.9995365568145431,Critical,127385.69116569191
CUS000051,At Risk,147500.0,2,1195,0.9995360535866984,Critical,151377.33079010266
CUS001593,Big Spenders,355500.0,2,376,0.9995359710448383,Critical,354352.7343966596
CUS000438,Promising,172500.0,1,419,0.9995359710448383,Critical,168641.84037026684
CUS000505,Promising,177500.0,1,417,0.9995359710448383,Critical,174911.1773710078
CUS000634,Promising,175000.0,1,417,0.9995359710448383,Critical,170896.81920580918
CUS003093,About to Sleep,177010.0,1,972,0.9995359710448383,Critical,175162.20006882146
CUS000692,At Risk,115500.0,2,1826,0.9995356311971494,Critical,126745.58661373005
CUS002473,Loyal Customers,290300.0,5,736,0.9995356311971494,Critical,306828.6189430321
CUS001833,At Risk,171750.0,5,1125,0.9995356218386792,Critical,163573.08211480136
CUS001168,About to Sleep,117750.0,5,351,0.9995356218386792,Critical,127668.09757297969
CUS002092,At Risk,104500.0,2,1816,0.9995356218386792,Critical,117602.09439939659
CUS002903,About to Sleep,166500.0,4,284,0.9995356218386792,Critical,153327.58819278653
CUS000118,At Risk,143220.0,4,1612,0.9995356218386792,Critical,140344.9404676331
CUS002054,At Risk,110100.0,2,1897,0.9995356218386792,Critical,121430.22868422938
CUS001779,At Risk,140250.0,3,1832,0.9995356218386792,Critical,133813.22566881595
CUS002784,About to Sleep,115499.99,4,504,0.9995356218386792,Critical,119765.47358794758
CUS001292,At Risk,108030.0,4,1827,0.9995356218386792,Critical,114845.17001261436
CUS000183,At Risk,107460.0,3,1637,0.9995356218386792,Critical,111406.92587553315
CUS000459,About to Sleep,179000.0,5,1060,0.9995356218386792,Critical,164979.29636914236
CUS001540,At Risk,168500.0,4,1168,0.9995356218386792,Critical,156024.59398562493
CUS002639,About to Sleep,135099.94,3,782,0.9995356218386792,Critical,136921.31514046167
CUS001230,At Risk,157000.0,3,1515,0.9995356218386792,Critical,143246.43186862476
CUS002893,About to Sleep,151250.0,3,565,0.9995356218386792,Critical,141818.981170859
CUS002009,About to Sleep,158500.0,3,729,0.9995356218386792,Critical,154360.89318045025
CUS000857,Champions,229450.4,4,202,0.9995356218386792,Critical,255800.50605473042
CUS000584,At Risk,105000.0,2,1614,0.9995356218386792,Critical,117602.09439939659
CUS002414,At Risk,121700.0,3,1859,0.9995356218386792,Critical,121385.61711813831
CUS001551,At Risk,121250.0,4,1386,0.9995356218386792,Critical,119765.47358794758
CUS000990,Loyal Customers,302750.0,4,953,0.9995328123106547,Critical,320870.2608409696
CUS000689,Loyal Customers,601050.0,7,651,0.9995323563348866,Critical,582318.1477974061
CUS001892,Big Spenders,780000.0,1,1830,0.99953128343579,Critical,845531.8440460498
CUS001468,Lost,170000.0,1,1476,0.9995312391878849,Critical,151770.07471772554
CUS000219,Loyal Customers,2148550.0,17,574,0.9995305862093145,Critical,2158647.2824329766
CUS001305,Champions,5579625.0,32,531,0.9995305145477141,Critical,5593810.346305583
CUS002967,Champions,2284340.0,13,194,0.9995291239814671,Critical,2256622.656649537
CUS002034,Loyal Customers,600000.0,10,705,0.9995276860220038,Critical,594366.4238894759
CUS002810,Loyal Customers,6864300.0,3,1224,0.9995267568399528,Critical,6933153.406421013
CUS002447,Big Spenders,362000.0,1,889,0.9995249003827907,Critical,388411.5380029209
CUS000776,About to Sleep,105000.0,6,820,0.999524280955463,Critical,107047.93705850934
CUS002990,At Risk,152500.0,6,1140,0.999524280955463,Critical,144083.69363070553
CUS002348,About to Sleep,168500.0,6,678,0.999524280955463,Critical,153433.578172346
CUS002825,Champions,230000.0,6,556,0.999524280955463,Critical,255898.51463063245
CUS002838,About to Sleep,170000.0,6,952,0.999524280955463,Critical,156222.3569037305
CUS000622,At Risk,123655.0,6,1259,0.999524280955463,Critical,125010.20733696915
CUS002129,About to Sleep,196750.0,6,647,0.999524280955463,Critical,168153.27261139857
CUS000846,Loyal Customers,240000.0,6,1273,0.999524280955463,Critical,258917.29849191057
CUS000708,Champions,223432.5,6,337,0.999524280955463,Critical,244997.9953189329
CUS002856,Champions,292500.0,6,204,0.999524280955463,Critical,313239.7089023535
CUS000156,About to Sleep,191250.0,6,370,0.999524280955463,Critical,164761.78268739957
CUS000999,Loyal Customers,311250.0,6,739,0.999524280955463,Critical,314254.88121588784
CUS002619,At Risk,180750.0,6,1505,0.999524280955463,Critical,155340.65179224464
CUS000262,About to Sleep,117350.0,6,393,0.9995241561433921,Critical,120887.27692135064
CUS001374,About to Sleep,193649.99,6,740,0.9995241561433921,Critical,166347.61953137076
CUS002688,About to Sleep,203700.0,6,410,0.9995241561433921,Critical,172179.92623752545
CUS000165,About to Sleep,167199.96,6,376,0.9995241561433921,Critical,157174.35277841726
CUS001598,Loyal Customers,236645.0,6,1251,0.9995241561433921,Critical,247165.41040943642
CUS000412,Champions,932849.98,7,281,0.999524037222619,Critical,952709.7404245735
CUS003035,Loyal Customers,2002600.0,6,1155,0.9995238192414434,Critical,1999722.9281180338
CUS002031,Loyal Customers,945600.0,10,579,0.999523214671709,Critical,935528.8517841742
CUS002050,Loyal Customers,960225.0,10,1169,0.999523214671709,Critical,967777.6868368734
CUS001159,Champions,902183.91,9,487,0.999523214671709,Critical,913663.3421587923
CUS003107,Loyal Customers,822600.0,9,885,0.999523214671709,Critical,831373.6593787066
CUS001754,Big Spenders,2220000.0,1,955,0.9995165082429825,Critical,2228666.4175766665
CUS001465,Loyal Customers,539525.0,9,614,0.9995163804482059,Critical,549347.5604658972
CUS001013,Lost,180000.0,1,1897,0.9995162387112407,Critical,179848.11126263227
CUS001042,Champions,762300.0,5,467,0.9995158146169221,Critical,935175.2876565001
CUS000670,Champions,584150.0,4,511,0.9995140849494202,Critical,546360.862059467
CUS002873,Champions,704425.0,9,526,0.9995137072179835,Critical,653655.8218673705
CUS002506,Champions,695799.78,9,464,0.9995137072179835,Critical,668236.1767504537
CUS003092,Loyal Customers,692639.96,10,614,0.9995137072179835,Critical,648712.6853958291
CUS000502,Loyal Customers,289550.0,6,1134,0.9995136433377936,Critical,287744.0765964743
CUS001883,Champions,329750.0,6,471,0.9995136433377936,Critical,328838.90885561187
CUS001648,Loyal Customers,263750.0,6,1832,0.9995136433377936,Critical,274732.5953989335
CUS000923,Loyal Customers,1458225.0,5,908,0.9995130750898247,Critical,1408873.2434422905
CUS002109,At Risk,147500.0,2,1334,0.9995127909171235,Critical,158654.130801518
CUS000007,Champions,869550.0,19,328,0.9995122587627275,Critical,907346.8975494794
CUS001323,Big Spenders,396000.0,1,1685,0.9995112197667075,Critical,385477.458149199
CUS001988,Loyal Customers,635000.0,4,1981,0.9995107318288544,Critical,575984.8347155047
CUS000772,Champions,2478299.99,12,182,0.9995099778293575,Critical,2546762.874456289
CUS001394,Loyal Customers,2156000.0,3,1565,0.9995088485133611,Critical,2111442.990390481
CUS001596,Champions,4467266.66,28,524,0.9995058170619089,Critical,4376482.549404295
CUS001507,Champions,730249.99,7,449,0.9995052597252998,Critical,1902227.549468534
CUS000261,Champions,624975.0,8,183,0.9995052597252998,Critical,593719.3647769791
CUS002268,Champions,882498.4,3,553,0.9995046628091204,Critical,933965.4007539285
CUS001181,Loyal Customers,250750.0,4,792,0.9995045070623423,Critical,256681.02526620094
CUS002833,About to Sleep,120000.0,2,537,0.9995045047035862,Critical,128664.6064929675
CUS001141,About to Sleep,120750.0,2,888,0.9995045047035862,Critical,128683.99813352336
CUS001487,About to Sleep,128100.0,2,505,0.9995045047035862,Critical,135993.6394146558
CUS001060,Big Spenders,240000.0,1,1757,0.9995034227899693,Critical,238966.82155401944
CUS002724,Champions,1858250.0,16,319,0.9995000546297511,Critical,1941891.3886497237
CUS001261,Champions,619705.0,20,427,0.9994996645851009,Critical,609654.105149894
CUS002049,Loyal Customers,1060750.0,4,1037,0.9994987630741653,Critical,1037171.1989316393
CUS000092,Loyal Customers,1116500.0,4,1079,0.9994987630741653,Critical,1076215.0467408942
CUS000648,Loyal Customers,1142050.0,4,1547,0.9994987630741653,Critical,1090216.255078086
CUS002652,Loyal Customers,1073750.0,4,1091,0.9994987630741653,Critical,1045304.4278377319
CUS002646,Loyal Customers,5094000.0,3,1385,0.999498640308508,Critical,5033525.661571391
CUS002841,Big Spenders,6167500.0,1,1810,0.999498640308508,Critical,6149741.421117267
CUS002000,Champions,428000.0,7,554,0.9994983500375137,Critical,420578.5737589866
CUS001368,Champions,1371500.0,23,336,0.9994983287417211,Critical,1293512.0827042626
CUS002097,Big Spenders,616000.0,2,355,0.9994955132174614,Critical,593036.5661732679
CUS002651,Big Spenders,520500.0,2,323,0.9994955132174614,Critical,478464.4138638731
CUS000456,Big Spenders,508000.0,2,475,0.9994955132174614,Critical,480521.99487135926
CUS002338,Big Spenders,570250.0,2,1161,0.9994955100113501,Critical,548457.8588576097
CUS002922,Big Spenders,505000.0,2,1186,0.9994955100113501,Critical,490910.6071553154
CUS002776,Loyal Customers,570000.0,3,713,0.9994955100113501,Critical,559591.7377706504
CUS000906,Big Spenders,249500.0,2,190,0.9994952657809767,Critical,262220.917247466
CUS000775,Champions,968000.0,4,546,0.9994932060720249,Critical,921164.530601908
CUS000009,Big Spenders,2496300.0,2,314,0.9994928252424148,Critical,2515107.2574004624
CUS000276,Champions,1337790.0,12,181,0.999492183478096,Critical,1292493.3113626002
CUS000596,Champions,596895.0,3,571,0.9994903690089939,Critical,538831.6357586817
CUS000243,About to Sleep,170000.0,1,837,0.9994889485713626,Critical,170747.29958406155
CUS001406,Champions,753500.0,4,194,0.9994888906698329,Critical,897413.4725312841
CUS003025,Loyal Customers,575000.0,4,1230,0.999488647914103,Critical,546471.8574920134
CUS000750,Loyal Customers,506100.0,5,988,0.999488647914103,Critical,511056.38648262876
CUS001912,Champions,253850.0,3,358,0.9994872499237303,Critical,276517.18168534833
CUS000703,Champions,3042732.23,5,516,0.9994867583541597,Critical,3013261.6944446387
CUS002965,Loyal Customers,3106340.0,4,1634,0.9994867583541597,Critical,3028234.6199813536
CUS002288,Loyal Customers,1161000.0,21,1091,0.9994867460802376,Critical,1151358.8592589607
CUS002244,Champions,2669750.0,5,461,0.9994864964475036,Critical,2480598.51731943
CUS000047,Loyal Customers,13461705.6,17,1674,0.9994838182148162,Critical,9944261.47607213
CUS000245,Big Spenders,420000.0,1,1066,0.9994836895273856,Critical,424357.43346587004
CUS001353,Big Spenders,369500.0,1,418,0.9994836895273856,Critical,389792.2704976645
CUS000987,Big Spenders,450000.0,1,953,0.9994836895273856,Critical,438614.91187434405
CUS001869,Big Spenders,400500.0,1,879,0.9994836895273856,Critical,393037.0005918373
CUS000819,Big Spenders,418999.55,1,208,0.9994836895273856,Critical,415246.06978007284
CUS000411,Big Spenders,382999.98,1,524,0.9994836895273856,Critical,394563.5079245344
CUS001282,Big Spenders,375000.0,1,561,0.9994836895273856,Critical,388411.5380029209
CUS000095,Big Spenders,421200.0,1,568,0.9994836895273856,Critical,407724.03772309906
CUS000732,Big Spenders,513199.84,1,786,0.9994829864491211,Critical,521998.73542145494
CUS003119,Big Spenders,540000.0,1,655,0.9994829864491211,Critical,532584.6894469766
CUS000933,Big Spenders,2100000.0,1,194,0.9994824613302169,Critical,2117710.890766659
CUS001202,Loyal Customers,446180.0,6,1812,0.999482319946476,Critical,446276.93981266225
CUS000357,Champions,767249.5,10,566,0.9994816865807392,Critical,1073634.0861286821
CUS002264,Loyal Customers,625900.0,6,1105,0.9994813201531921,Critical,597818.2780346905
CUS003094,Champions,797900.0,4,552,0.9994809072387938,Critical,813830.543851711
CUS001395,Loyal Customers,760500.0,4,1266,0.9994809072387938,Critical,794615.3432839139
CUS002665,Loyal Customers,817500.0,4,1007,0.9994809072387938,Critical,822076.0587918683
CUS001935,Big Spenders,5360000.0,2,1702,0.9994795422985291,Critical,11545303.283692649
CUS001016,Big Spenders,6570000.0,2,1665,0.9994795422985291,Critical,12358453.99237415
CUS001055,Champions,1333674.93,14,487,0.9994791983693053,Critical,1298727.2509018846
CUS000408,At Risk,119050.0,2,2001,0.9994791783646331,Critical,128551.23969375783
CUS000082,Loyal Customers,1422690.0,12,579,0.9994786964425257,Critical,1620043.7612046907
CUS002849,Loyal Customers,3323114.0,6,888,0.9994782888101423,Critical,2399979.5419946415
CUS000687,Loyal Customers,5877115.0,8,672,0.9994782829432233,Critical,5597131.737354253
CUS001602,Loyal Customers,4263250.0,8,691,0.9994782829432233,Critical,4315954.929139132
CUS000293,Champions,6201999.98,7,294,0.9994782829432233,Critical,4514660.719836337
CUS001288,Loyal Customers,601350.0,12,796,0.9994763613825467,Critical,627861.5442526833
CUS002260,Champions,1151619.92,12,497,0.9994761015949675,Critical,1197448.521368777
CUS000853,Big Spenders,398800.0,2,352,0.9994754536213073,Critical,429341.9089220906
CUS002558,Big Spenders,465059.35,2,669,0.9994754536213073,Critical,485324.5309988862
CUS001142,Big Spenders,457531.24,2,462,0.9994754536213073,Critical,455224.15524250054
CUS002863,Promising,183000.0,1,398,0.9994754536213073,Critical,179079.40996418527
CUS002183,Big Spenders,280000.0,1,236,0.9994754536213073,Critical,278844.2073245222
CUS000727,Big Spenders,305000.0,1,1057,0.9994754536213073,Critical,273204.80304231646
CUS001193,About to Sleep,193000.0,1,953,0.9994754536213073,Critical,183741.2559910093
CUS000583,Big Spenders,305000.0,1,312,0.9994754536213073,Critical,316342.2310560991
CUS000500,Big Spenders,280500.0,1,341,0.9994754536213073,Critical,270449.5871667535
CUS000753,Big Spenders,237000.0,1,972,0.9994754536213073,Critical,256607.63446387328
CUS002150,About to Sleep,203750.0,1,578,0.9994754536213073,Critical,187596.78159456523
CUS000453,Big Spenders,378750.0,2,726,0.9994754536213073,Critical,411018.98872944195
CUS002427,Big Spenders,425000.0,2,552,0.9994754536213073,Critical,381341.7663404364
CUS002422,Big Spenders,238900.0,1,377,0.9994754536213073,Critical,262270.4990869781
CUS002566,Big Spenders,270999.99,1,784,0.9994754536213073,Critical,262745.8036791991
CUS000849,Big Spenders,302500.0,1,853,0.9994754536213073,Critical,275010.45612234424
CUS000431,Big Spenders,222000.0,1,386,0.9994754536213073,Critical,259625.2513604341
CUS000417,Big Spenders,439709.83,2,589,0.9994754536213073,Critical,444477.3815686399
CUS000829,Big Spenders,250000.0,1,878,0.9994754536213073,Critical,262745.8036791991
CUS001655,Big Spenders,363500.0,2,344,0.9994754536213073,Critical,359812.379525707
CUS001654,Big Spenders,220398.79,1,713,0.9994754536213073,Critical,268897.58029336995
CUS002992,Big Spenders,240000.0,1,355,0.9994754536213073,Critical,262216.5472937441
CUS002963,Big Spenders,230000.0,1,554,0.9994754536213073,Critical,288682.2537708025
CUS001712,Big Spenders,220000.0,1,1016,0.9994754536213073,Critical,253544.29066809546
CUS001723,Big Spenders,255000.0,1,328,0.9994754536213073,Critical,268826.7643715377
CUS000865,Big Spenders,323000.0,1,873,0.9994754536213073,Critical,340990.74272514466
CUS001772,Big Spenders,314000.0,1,589,0.9994754536213073,Critical,308574.62297383347
CUS000832,Big Spenders,369999.69,2,626,0.9994754536213073,Critical,403991.1783056409
CUS000803,Promising,188600.0,1,362,0.9994754536213073,Critical,170508.965790875
CUS002061,Promising,185300.0,1,418,0.9994754536213073,Critical,180603.21427371705
CUS001082,Big Spenders,246000.0,1,1051,0.9994754536213073,Critical,262745.8036791991
CUS002102,Big Spenders,278799.51,1,559,0.9994754536213073,Critical,325019.9433224009
CUS001358,Promising,207000.0,1,309,0.9994754536213073,Critical,190833.56436654637
CUS001122,Promising,186959.4,1,503,0.9994754536213073,Critical,172392.20775623547
CUS001616,Big Spenders,243999.98,1,750,0.9994754536213073,Critical,264551.45675922686
CUS001859,Big Spenders,483000.0,2,533,0.9994754536213073,Critical,449638.3636557609
CUS000218,Big Spenders,263000.0,1,1172,0.99947545028778,Critical,256135.58660140538
CUS000952,Big Spenders,350000.0,1,1233,0.99947545028778,Critical,383146.65958921425
CUS000543,Lost,207900.0,1,1279,0.99947545028778,Critical,201410.93082566452
CUS002127,Hibernating,183250.0,1,1286,0.99947545028778,Critical,179358.08486939027
CUS002783,Big Spenders,301500.0,1,1183,0.99947545028778,Critical,273204.80304231646
CUS001482,Hibernating,184999.0,1,1217,0.99947545028778,Critical,179358.08486939027
CUS000788,Big Spenders,276000.0,1,1246,0.99947545028778,Critical,307138.74999000534
CUS001775,Big Spenders,497490.0,2,1154,0.99947545028778,Critical,493247.521767869
CUS001736,Big Spenders,280000.0,1,1268,0.99947545028778,Critical,283594.0284589045
